noh,name,demand,estart,pstart,lfinish,dur,caf,astart
7951,33,0.0979,75,75,77,3,1.0,75
7951,34,0.031433333333333334,78,78,80,3,1.0,78
7951,35,0.0448,81,81,83,3,1.0,81
7951,36,0.14533333333333334,84,84,86,3,1.0,84
7951,37,1.3191333333333333,87,87,89,3,1.0,87
7951,38,1.0479999999999998,90,90,92,3,1.0,90
7951,39,0.9280666666666668,93,93,95,3,1.0,93
7951,40,2.505433333333334,96,96,98,3,1.0,96
7951,41,0.14243333333333333,99,99,101,3,1.0,99
7951,42,1.5361,102,102,104,3,1.0,102
7951,43,1.7603999999999995,105,105,107,3,1.0,105
7951,44,0.4136,108,108,110,3,1.0,108
7951,45,0.8280666666666666,111,111,113,3,1.0,111
7951,46,2.738666666666667,114,114,116,3,1.0,114
7951,47,0.6194333333333334,117,117,119,3,1.0,117
7951,48,1.1914333333333331,120,120,122,3,1.0,120
7951,49,1.9136000000000004,123,123,125,3,1.0,123
7951,50,0.15443333333333334,126,126,128,3,1.0,126
7951,51,0.4122000000000001,129,129,131,3,1.0,129
7951,52,0.8074000000000001,132,132,134,3,1.0,132
7951,53,0.10486666666666666,135,135,137,3,1.0,135
7951,54,0.7866666666666667,138,138,140,3,1.0,138
7951,55,0.04773333333333333,141,141,143,3,1.0,141
796,0,3.01,55,67,117,7,0.01,67
796,1,0.07,48,70,126,5,0.4,70
796,2,0.3377333333333333,0,0,2,3,1.0,0
796,3,0.4055666666666666,3,3,5,3,1.0,3
796,4,0.16586666666666666,6,6,8,3,1.0,6
796,5,0.5047666666666667,9,9,11,3,1.0,9
796,6,0.20266666666666666,12,12,14,3,1.0,12
796,7,0.1861666666666667,15,15,17,3,1.0,15
796,8,0.10710000000000004,18,18,20,3,1.0,18
796,9,0.4594666666666667,21,21,23,3,1.0,21
796,10,0.3131,24,24,26,3,1.0,24
796,11,0.10690000000000004,27,27,29,3,1.0,27
796,12,0.1828,30,30,32,3,1.0,30
796,13,0.10583333333333332,33,33,35,3,1.0,33
796,14,0.5179333333333334,36,36,38,3,1.0,36
796,15,0.26693333333333336,39,39,41,3,1.0,39
796,16,0.4560000000000001,42,42,44,3,1.0,42
796,17,0.5572999999999999,45,45,47,3,1.0,45
796,18,0.4456666666666667,48,48,50,3,1.0,48
796,19,0.09023333333333332,51,51,53,3,1.0,51
796,20,0.5607000000000001,54,54,56,3,1.0,54
796,21,0.3722666666666667,57,57,59,3,1.0,57
796,22,0.2869333333333335,60,60,62,3,1.0,60
796,23,0.3925999999999999,63,63,65,3,1.0,63
796,24,0.7407999999999999,66,66,68,3,1.0,66
796,25,0.7430333333333333,69,69,71,3,1.0,69
796,26,0.7672000000000001,72,72,74,3,1.0,72
796,27,0.6392000000000001,75,75,77,3,1.0,75
796,28,0.9800333333333334,78,78,80,3,1.0,78
796,29,0.9289333333333332,81,81,83,3,1.0,81
796,30,1.0478333333333334,84,84,86,3,1.0,84
796,31,1.0248000000000002,87,87,89,3,1.0,87
796,32,0.8833333333333332,90,90,92,3,1.0,90
796,33,1.1474999999999995,93,93,95,3,1.0,93
796,34,1.1658999999999995,96,96,98,3,1.0,96
796,35,1.4136333333333333,99,99,101,3,1.0,99
796,36,1.6169333333333336,102,102,104,3,1.0,102
796,37,1.3753,105,105,107,3,1.0,105
796,38,1.4776,108,108,110,3,1.0,108
796,39,1.561866666666667,111,111,113,3,1.0,111
796,40,1.2366333333333337,114,114,116,3,1.0,114
796,41,1.4431333333333332,117,117,119,3,1.0,117
796,42,1.7079999999999995,120,120,122,3,1.0,120
796,43,1.1110666666666666,123,123,125,3,1.0,123
796,44,1.1689666666666665,126,126,128,3,1.0,126
796,45,1.1270666666666669,129,129,131,3,1.0,129
796,46,0.874433333333333,132,132,134,3,1.0,132
796,47,0.7392666666666668,135,135,137,3,1.0,135
796,48,0.6696000000000001,138,138,140,3,1.0,138
796,49,0.38016666666666654,141,141,143,3,1.0,141
7965,0,0.012333333333333337,0,0,2,3,1.0,0
7965,1,0.012033333333333335,3,3,5,3,1.0,3
7965,2,0.011800000000000005,6,6,8,3,1.0,6
7965,3,0.01176666666666667,9,9,11,3,1.0,9
7965,4,0.012466666666666671,12,12,14,3,1.0,12
7965,5,0.011633333333333336,15,15,17,3,1.0,15
7965,6,1.214433333333333,18,18,20,3,1.0,18
7965,7,0.012200000000000004,21,21,23,3,1.0,21
7965,8,0.9222666666666666,24,24,26,3,1.0,24
7965,9,0.2296333333333332,27,27,29,3,1.0,27
7965,10,0.012166666666666671,30,30,32,3,1.0,30
7965,11,0.011800000000000005,33,33,35,3,1.0,33
7965,12,0.9200333333333334,36,36,38,3,1.0,36
7965,13,0.012600000000000005,39,39,41,3,1.0,39
7965,14,0.012466666666666671,42,42,44,3,1.0,42
7965,15,0.01286666666666667,45,45,47,3,1.0,45
7965,16,0.012800000000000004,48,48,50,3,1.0,48
7965,17,0.012900000000000002,51,51,53,3,1.0,51
7965,18,0.01266666666666667,54,54,56,3,1.0,54
7965,19,2.2291666666666665,57,57,59,3,1.0,57
7965,20,0.010800000000000002,60,60,62,3,1.0,60
7965,21,1.3447666666666664,63,63,65,3,1.0,63
7965,22,1.2890666666666666,66,66,68,3,1.0,66
7965,23,0.39536666666666653,69,69,71,3,1.0,69
7965,24,1.3135666666666663,72,72,74,3,1.0,72
7965,25,1.9870333333333332,75,75,77,3,1.0,75
7965,26,0.8643000000000002,78,78,80,3,1.0,78
7965,27,1.4723333333333335,81,81,83,3,1.0,81
7965,28,1.6155333333333337,84,84,86,3,1.0,84
7965,29,0.009433333333333335,87,87,89,3,1.0,87
7965,30,2.443,90,90,92,3,1.0,90
7965,31,2.3080000000000003,93,93,95,3,1.0,93
7965,32,3.7869666666666673,96,96,98,3,1.0,96
7965,33,1.8912,99,99,101,3,1.0,99
7965,34,3.965500000000001,102,102,104,3,1.0,102
7965,35,2.343833333333333,105,105,107,3,1.0,105
7965,36,1.7786000000000002,108,108,110,3,1.0,108
7965,37,2.8437,111,111,113,3,1.0,111
7965,38,3.806333333333334,114,114,116,3,1.0,114
7965,39,2.1242,117,117,119,3,1.0,117
7965,40,1.5452666666666668,120,120,122,3,1.0,120
7965,41,1.4372000000000005,123,123,125,3,1.0,123
7965,42,1.4158,126,126,128,3,1.0,126
7965,43,1.3043000000000002,129,129,131,3,1.0,129
7965,44,1.5193,132,132,134,3,1.0,132
7965,45,0.012233333333333336,135,135,137,3,1.0,135
7965,46,0.6998,138,138,140,3,1.0,138
7965,47,0.15123333333333336,141,141,143,3,1.0,141
7973,0,0.2642,0,0,2,3,1.0,0
7973,1,0.0,3,3,5,3,1.0,3
7973,2,0.0,6,6,8,3,1.0,6
7973,3,0.17516666666666664,9,9,11,3,1.0,9
7973,4,0.1602,12,12,14,3,1.0,12
7973,5,0.14193333333333333,15,15,17,3,1.0,15
7973,6,0.14473333333333332,18,18,20,3,1.0,18
7973,7,0.13756666666666667,21,21,23,3,1.0,21
7973,8,0.11893333333333332,24,24,26,3,1.0,24
7973,9,0.011066666666666669,27,27,29,3,1.0,27
7973,10,0.0,30,30,32,3,1.0,30
7973,11,0.0,33,33,35,3,1.0,33
7973,12,0.1213,36,36,38,3,1.0,36
7973,13,0.23616666666666666,39,39,41,3,1.0,39
7973,14,0.11469999999999997,42,42,44,3,1.0,42
7973,15,0.0,45,45,47,3,1.0,45
7973,16,0.0008,48,48,50,3,1.0,48
7973,17,0.3108333333333333,51,51,53,3,1.0,51
7973,18,0.28736666666666666,54,54,56,3,1.0,54
7973,19,0.15036666666666668,57,57,59,3,1.0,57
7973,20,0.15246666666666667,60,60,62,3,1.0,60
7973,21,0.2745,63,63,65,3,1.0,63
7973,22,0.0002,66,66,68,3,1.0,66
7973,23,0.3344,69,69,71,3,1.0,69
7973,24,0.3234666666666667,72,72,74,3,1.0,72
7973,25,0.3440333333333333,75,75,77,3,1.0,75
7973,26,0.8590666666666666,78,78,80,3,1.0,78
7973,27,0.3943333333333333,81,81,83,3,1.0,81
7973,28,0.6158999999999999,84,84,86,3,1.0,84
7973,29,0.5455333333333333,87,87,89,3,1.0,87
7973,30,0.4185,90,90,92,3,1.0,90
7973,31,0.7774333333333332,93,93,95,3,1.0,93
7973,32,0.7457333333333334,96,96,98,3,1.0,96
7973,33,0.7150333333333333,99,99,101,3,1.0,99
7973,34,0.7559999999999999,102,102,104,3,1.0,102
7973,35,1.9291333333333327,105,105,107,3,1.0,105
7973,36,1.7167666666666672,108,108,110,3,1.0,108
7973,37,1.2116999999999998,111,111,113,3,1.0,111
7973,38,0.9799,114,114,116,3,1.0,114
7973,39,0.6216333333333334,117,117,119,3,1.0,117
7973,40,0.6426000000000001,120,120,122,3,1.0,120
7973,41,0.6058333333333332,123,123,125,3,1.0,123
7973,42,0.3628666666666667,126,126,128,3,1.0,126
7973,43,0.4902666666666666,129,129,131,3,1.0,129
7973,44,0.5882,132,132,134,3,1.0,132
7973,45,0.3150333333333333,135,135,137,3,1.0,135
7973,46,0.5194666666666666,138,138,140,3,1.0,138
7973,47,0.2706,141,141,143,3,1.0,141
8079,0,3.65,45,82,102,1,0.5,82
8079,1,3.64,69,78,101,4,0.7,78
8079,2,2.46,59,82,125,1,0.4,82
8079,3,2.34,14,82,104,6,0.7,82
8079,4,2.07,3,72,78,1,0.8,72
8079,5,0.79,22,67,108,4,0.9,67
8079,6,0.46,38,68,77,6,0.6,68
8079,7,0.33,65,86,98,3,0.2,86
8079,8,0.28,7,85,122,4,0.4,85
8079,9,0.2,11,79,101,2,0.1,79
8079,10,0.09,0,37,97,3,0.1,37
8079,11,0.08,8,67,143,2,0.7,67
8079,12,0.07,53,85,137,6,0.5,85
8079,13,0.06,46,68,99,5,0.2,68
8079,14,0.01,17,92,136,2,0.7,92
8079,15,0.6295666666666667,0,0,2,3,1.0,0
8079,16,1.6420666666666668,3,3,5,3,1.0,3
8079,17,0.6206333333333334,6,6,8,3,1.0,6
8079,18,0.29279999999999995,9,9,11,3,1.0,9
8079,19,0.7320333333333333,12,12,14,3,1.0,12
8079,20,0.6441999999999998,15,15,17,3,1.0,15
8079,21,0.5426333333333333,18,18,20,3,1.0,18
8079,22,0.23046666666666665,21,21,23,3,1.0,21
8079,23,0.5471333333333334,24,24,26,3,1.0,24
8079,24,0.6414333333333334,27,27,29,3,1.0,27
8079,25,0.2534333333333333,30,30,32,3,1.0,30
8079,26,0.6192666666666665,33,33,35,3,1.0,33
8079,27,0.23770000000000005,36,36,38,3,1.0,36
8079,28,0.5306000000000001,39,39,41,3,1.0,39
8079,29,0.5379333333333333,42,42,44,3,1.0,42
8079,30,0.22266666666666665,45,45,47,3,1.0,45
8079,31,0.5715333333333334,48,48,50,3,1.0,48
8079,32,0.2669333333333333,51,51,53,3,1.0,51
8079,33,0.5566333333333334,54,54,56,3,1.0,54
8079,34,0.19936666666666664,57,57,59,3,1.0,57
8079,35,0.4906666666666666,60,60,62,3,1.0,60
8079,36,0.4854333333333333,63,63,65,3,1.0,63
8079,37,0.1885,66,66,68,3,1.0,66
8079,38,0.7217333333333333,69,69,71,3,1.0,69
8079,39,0.6346,72,72,74,3,1.0,72
8079,40,0.18536666666666665,75,75,77,3,1.0,75
8079,41,0.5830333333333334,78,78,80,3,1.0,78
8079,42,0.5676333333333332,81,81,83,3,1.0,81
8079,43,0.7326333333333335,84,84,86,3,1.0,84
8079,44,1.5099333333333331,87,87,89,3,1.0,87
8079,45,1.126866666666667,90,90,92,3,1.0,90
8079,46,1.7618000000000007,93,93,95,3,1.0,93
8079,47,0.8532666666666668,96,96,98,3,1.0,96
8079,48,1.715833333333333,99,99,101,3,1.0,99
8079,49,1.7551333333333334,102,102,104,3,1.0,102
8079,50,1.3113333333333337,105,105,107,3,1.0,105
8079,51,1.2792666666666668,108,108,110,3,1.0,108
8079,52,1.9806333333333328,111,111,113,3,1.0,111
8079,53,2.1270333333333338,114,114,116,3,1.0,114
8079,54,0.8400666666666669,117,117,119,3,1.0,117
8079,55,1.8726666666666665,120,120,122,3,1.0,120
8079,56,1.1449333333333334,123,123,125,3,1.0,123
8079,57,1.1401666666666668,126,126,128,3,1.0,126
8079,58,1.1575333333333333,129,129,131,3,1.0,129
8079,59,1.2326,132,132,134,3,1.0,132
8079,60,1.0482,135,135,137,3,1.0,135
8079,61,1.6214000000000002,138,138,140,3,1.0,138
8079,62,1.5619333333333334,141,141,143,3,1.0,141
8084,0,0.6452666666666667,0,0,2,3,1.0,0
8084,1,0.07530000000000002,3,3,5,3,1.0,3
8084,2,0.6050000000000003,6,6,8,3,1.0,6
8084,3,0.6918000000000001,9,9,11,3,1.0,9
8084,4,0.007300000000000002,12,12,14,3,1.0,12
8084,5,0.6283000000000004,15,15,17,3,1.0,15
8084,6,0.007233333333333335,18,18,20,3,1.0,18
8084,7,0.5669666666666671,21,21,23,3,1.0,21
8084,8,0.007266666666666669,24,24,26,3,1.0,24
8084,9,0.5669666666666668,27,27,29,3,1.0,27
8084,10,0.007000000000000001,30,30,32,3,1.0,30
8084,11,0.007066666666666667,33,33,35,3,1.0,33
8084,12,0.007333333333333334,36,36,38,3,1.0,36
8084,13,0.5781333333333336,39,39,41,3,1.0,39
8084,14,0.007000000000000001,42,42,44,3,1.0,42
8084,15,0.007000000000000001,45,45,47,3,1.0,45
8084,16,0.007000000000000001,48,48,50,3,1.0,48
8084,17,0.007000000000000001,51,51,53,3,1.0,51
8084,18,0.007000000000000001,54,54,56,3,1.0,54
8084,19,0.007000000000000001,57,57,59,3,1.0,57
8084,20,0.008400000000000001,60,60,62,3,1.0,60
8084,21,0.007066666666666667,63,63,65,3,1.0,63
8084,22,0.008133333333333334,66,66,68,3,1.0,66
8084,23,0.3032333333333333,69,69,71,3,1.0,69
8084,24,0.9128333333333332,72,72,74,3,1.0,72
8084,25,0.5804000000000001,75,75,77,3,1.0,75
8084,26,0.5852666666666668,78,78,80,3,1.0,78
8084,27,0.5800666666666667,81,81,83,3,1.0,81
8084,28,0.6652333333333335,84,84,86,3,1.0,84
8084,29,0.6381333333333337,87,87,89,3,1.0,87
8084,30,0.9808333333333334,90,90,92,3,1.0,90
8084,31,1.0782999999999996,93,93,95,3,1.0,93
8084,32,0.8723333333333335,96,96,98,3,1.0,96
8084,33,0.4387333333333333,99,99,101,3,1.0,99
8084,34,0.7877666666666668,102,102,104,3,1.0,102
8084,35,0.7836333333333336,105,105,107,3,1.0,105
8084,36,0.838766666666667,108,108,110,3,1.0,108
8084,37,0.8320000000000004,111,111,113,3,1.0,111
8084,38,1.2605666666666666,114,114,116,3,1.0,114
8084,39,0.9580000000000002,117,117,119,3,1.0,117
8084,40,0.7966000000000001,120,120,122,3,1.0,120
8084,41,1.7925,123,123,125,3,1.0,123
8084,42,1.6161333333333332,126,126,128,3,1.0,126
8084,43,1.5540666666666665,129,129,131,3,1.0,129
8084,44,1.6429333333333331,132,132,134,3,1.0,132
8084,45,0.8168333333333336,135,135,137,3,1.0,135
8084,46,0.8437333333333336,138,138,140,3,1.0,138
8084,47,0.8123000000000004,141,141,143,3,1.0,141
8086,0,0.14,0,123,137,2,0.2,123
8086,1,0.1,39,53,139,2,0.9,53
8086,2,0.09,4,51,57,4,0.5,51
8086,3,0.07,35,54,79,3,0.7,54
8086,4,0.06,30,55,82,4,0.9,55
8086,5,0.03,51,122,129,5,0.1,122
8086,6,1.4913999999999998,0,0,2,3,1.0,0
8086,7,0.13839999999999994,3,3,5,3,1.0,3
8086,8,0.15136666666666662,6,6,8,3,1.0,6
8086,9,1.3617,9,9,11,3,1.0,9
8086,10,0.10639999999999998,12,12,14,3,1.0,12
8086,11,0.1305333333333333,15,15,17,3,1.0,15
8086,12,0.14876666666666666,18,18,20,3,1.0,18
8086,13,1.3503666666666667,21,21,23,3,1.0,21
8086,14,0.10119999999999997,24,24,26,3,1.0,24
8086,15,0.13049999999999998,27,27,29,3,1.0,27
8086,16,0.14809999999999995,30,30,32,3,1.0,30
8086,17,0.14106666666666667,33,33,35,3,1.0,33
8086,18,0.11323333333333335,36,36,38,3,1.0,36
8086,19,0.30460000000000004,39,39,41,3,1.0,39
8086,20,0.2164,42,42,44,3,1.0,42
8086,21,0.2513,45,45,47,3,1.0,45
8086,22,2.0265000000000004,48,48,50,3,1.0,48
8086,23,0.2253666666666667,51,51,53,3,1.0,51
8086,24,0.16043333333333332,54,54,56,3,1.0,54
8086,25,0.161,57,57,59,3,1.0,57
8086,26,1.7288333333333334,60,60,62,3,1.0,60
8086,27,0.3845,63,63,65,3,1.0,63
8086,28,0.9643,66,66,68,3,1.0,66
8086,29,1.2635999999999998,69,69,71,3,1.0,69
8086,30,1.8059,72,72,74,3,1.0,72
8086,31,0.7587333333333335,75,75,77,3,1.0,75
8086,32,1.8379000000000003,78,78,80,3,1.0,78
8086,33,2.06,81,81,83,3,1.0,81
8086,34,1.8907000000000005,84,84,86,3,1.0,84
8086,35,1.696233333333333,87,87,89,3,1.0,87
8086,36,1.5959666666666663,90,90,92,3,1.0,90
8086,37,2.031133333333334,93,93,95,3,1.0,93
8086,38,2.8771,96,96,98,3,1.0,96
8086,39,3.1880333333333337,99,99,101,3,1.0,99
8086,40,2.1372,102,102,104,3,1.0,102
8086,41,1.9762666666666664,105,105,107,3,1.0,105
8086,42,2.383999999999999,108,108,110,3,1.0,108
8086,43,3.0679666666666665,111,111,113,3,1.0,111
8086,44,2.2240333333333333,114,114,116,3,1.0,114
8086,45,1.4831333333333334,117,117,119,3,1.0,117
8086,46,1.8867333333333336,120,120,122,3,1.0,120
8086,47,2.5399000000000007,123,123,125,3,1.0,123
8086,48,1.3692000000000002,126,126,128,3,1.0,126
8086,49,1.2673666666666668,129,129,131,3,1.0,129
8086,50,2.1248333333333336,132,132,134,3,1.0,132
8086,51,0.5499666666666667,135,135,137,3,1.0,135
8086,52,1.3437000000000003,138,138,140,3,1.0,138
8086,53,1.7955,141,141,143,3,1.0,141
8092,0,0.84,9,122,128,4,0.2,122
8092,1,0.7,66,125,127,2,0.01,125
8092,2,0.12,122,124,142,1,0.2,124
8092,3,0.08,113,118,133,1,0.2,118
8092,4,0.9011,0,0,2,3,1.0,0
8092,5,0.6203666666666667,3,3,5,3,1.0,3
8092,6,0.6005000000000003,6,6,8,3,1.0,6
8092,7,0.5961666666666671,9,9,11,3,1.0,9
8092,8,0.7138666666666665,12,12,14,3,1.0,12
8092,9,0.5397333333333332,15,15,17,3,1.0,15
8092,10,0.3762333333333333,18,18,20,3,1.0,18
8092,11,0.3916000000000001,21,21,23,3,1.0,21
8092,12,0.5217,24,24,26,3,1.0,24
8092,13,0.4608666666666668,27,27,29,3,1.0,27
8092,14,0.6363000000000001,30,30,32,3,1.0,30
8092,15,0.18396666666666667,33,33,35,3,1.0,33
8092,16,0.4727333333333333,36,36,38,3,1.0,36
8092,17,0.4837666666666667,39,39,41,3,1.0,39
8092,18,0.17733333333333332,42,42,44,3,1.0,42
8092,19,0.5959,45,45,47,3,1.0,45
8092,20,0.5724333333333333,48,48,50,3,1.0,48
8092,21,1.4151333333333331,51,51,53,3,1.0,51
8092,22,0.8202999999999999,54,54,56,3,1.0,54
8092,23,0.4924,57,57,59,3,1.0,57
8092,24,0.11220000000000002,60,60,62,3,1.0,60
8092,25,0.17240000000000005,63,63,65,3,1.0,63
8092,26,0.1736666666666666,66,66,68,3,1.0,66
8092,27,0.255,69,69,71,3,1.0,69
8092,28,0.16906666666666664,72,72,74,3,1.0,72
8092,29,0.16333333333333336,75,75,77,3,1.0,75
8092,30,0.12176666666666665,78,78,80,3,1.0,78
8092,31,0.16456666666666667,81,81,83,3,1.0,81
8092,32,0.25449999999999995,84,84,86,3,1.0,84
8092,33,0.16463333333333333,87,87,89,3,1.0,87
8092,34,0.18543333333333334,90,90,92,3,1.0,90
8092,35,0.17833333333333334,93,93,95,3,1.0,93
8092,36,0.1751,96,96,98,3,1.0,96
8092,37,0.2868,99,99,101,3,1.0,99
8092,38,0.3763333333333333,102,102,104,3,1.0,102
8092,39,0.31529999999999986,105,105,107,3,1.0,105
8092,40,0.18613333333333326,108,108,110,3,1.0,108
8092,41,0.22086666666666666,111,111,113,3,1.0,111
8092,42,2.3202,114,114,116,3,1.0,114
8092,43,1.0278,117,117,119,3,1.0,117
8092,44,0.8173666666666668,120,120,122,3,1.0,120
8092,45,3.237333333333333,123,123,125,3,1.0,123
8092,46,3.2797333333333336,126,126,128,3,1.0,126
8092,47,3.2363666666666666,129,129,131,3,1.0,129
8092,48,3.207033333333333,132,132,134,3,1.0,132
8092,49,2.8303666666666665,135,135,137,3,1.0,135
8092,50,2.0888,138,138,140,3,1.0,138
8092,51,2.2534666666666667,141,141,143,3,1.0,141
101,0,3.1,70,110,122,4,0.9,110
101,1,2.28,0,108,135,3,0.2,108
101,2,2.27,31,108,118,6,0.3,108
101,3,1.34,32,93,140,2,0.4,93
101,4,1.25,54,129,130,2,0.4,129
101,5,1.12,71,106,118,7,1.0,106
101,6,0.27,13,112,141,2,0.01,112
101,7,0.24,5,97,109,5,0.8,97
101,8,0.23,19,90,110,9,1.0,90
101,9,0.18,45,110,133,4,0.6,110
101,10,0.12,90,95,137,6,0.6,95
101,11,0.1,9,95,130,1,0.5,95
101,12,0.07,80,131,136,1,0.4,131
101,13,0.04,42,97,133,5,0.8,97
101,14,0.02,74,97,131,4,0.8,97
101,15,0.2422333333333333,0,0,2,3,1.0,0
101,16,0.21556666666666668,3,3,5,3,1.0,3
101,17,0.27906666666666663,6,6,8,3,1.0,6
101,18,0.4265333333333334,9,9,11,3,1.0,9
101,19,0.2962,12,12,14,3,1.0,12
101,20,0.28490000000000004,15,15,17,3,1.0,15
101,21,0.3536333333333333,18,18,20,3,1.0,18
101,22,0.5311666666666667,21,21,23,3,1.0,21
101,23,0.2952,24,24,26,3,1.0,24
101,24,0.17439999999999994,27,27,29,3,1.0,27
101,25,0.2843666666666666,30,30,32,3,1.0,30
101,26,0.35326666666666656,33,33,35,3,1.0,33
101,27,0.2750666666666666,36,36,38,3,1.0,36
101,28,0.16136666666666666,39,39,41,3,1.0,39
101,29,0.33083333333333337,42,42,44,3,1.0,42
101,30,0.26659999999999995,45,45,47,3,1.0,45
101,31,0.3545666666666667,48,48,50,3,1.0,48
101,32,0.2362,51,51,53,3,1.0,51
101,33,0.20196666666666652,54,54,56,3,1.0,54
101,34,0.3108333333333333,57,57,59,3,1.0,57
101,35,0.4442,60,60,62,3,1.0,60
101,36,0.3965333333333333,63,63,65,3,1.0,63
101,37,0.34296666666666664,66,66,68,3,1.0,66
101,38,0.5187000000000002,69,69,71,3,1.0,69
101,39,0.3328,72,72,74,3,1.0,72
101,40,0.7223,75,75,77,3,1.0,75
101,41,0.8226333333333332,78,78,80,3,1.0,78
101,42,0.9082333333333332,81,81,83,3,1.0,81
101,43,0.8126999999999999,84,84,86,3,1.0,84
101,44,0.8138666666666668,87,87,89,3,1.0,87
101,45,0.8441333333333335,90,90,92,3,1.0,90
101,46,1.0420333333333331,93,93,95,3,1.0,93
101,47,1.0707,96,96,98,3,1.0,96
101,48,0.9494,99,99,101,3,1.0,99
101,49,0.9388666666666664,102,102,104,3,1.0,102
101,50,1.1141333333333334,105,105,107,3,1.0,105
101,51,1.0148666666666666,108,108,110,3,1.0,108
101,52,1.2817,111,111,113,3,1.0,111
101,53,1.0140333333333331,114,114,116,3,1.0,114
101,54,0.8875666666666668,117,117,119,3,1.0,117
101,55,0.9679666666666666,120,120,122,3,1.0,120
101,56,0.8429666666666666,123,123,125,3,1.0,123
101,57,0.5891333333333335,126,126,128,3,1.0,126
101,58,0.8121666666666665,129,129,131,3,1.0,129
101,59,0.7306,132,132,134,3,1.0,132
101,60,0.5391333333333334,135,135,137,3,1.0,135
101,61,0.7244666666666667,138,138,140,3,1.0,138
101,62,0.3931333333333333,141,141,143,3,1.0,141
8197,0,1.09,55,74,131,5,0.8,74
8197,1,1.08,22,89,99,3,0.7,89
8197,2,1.07,9,69,116,1,0.4,69
8197,3,1.06,71,73,91,2,0.5,73
8197,4,0.95,59,100,138,3,1.0,100
8197,5,0.9,35,78,82,3,0.1,78
8197,6,0.11,7,86,134,2,0.4,86
8197,7,0.1,70,103,123,3,0.6,103
8197,8,0.01,0,93,104,6,0.3,93
8197,9,0.5332666666666667,0,0,2,3,1.0,0
8197,10,0.5986666666666666,3,3,5,3,1.0,3
8197,11,0.4904333333333334,6,6,8,3,1.0,6
8197,12,0.4857333333333333,9,9,11,3,1.0,9
8197,13,0.5349666666666665,12,12,14,3,1.0,12
8197,14,0.7855000000000001,15,15,17,3,1.0,15
8197,15,0.5381666666666666,18,18,20,3,1.0,18
8197,16,1.2767666666666668,21,21,23,3,1.0,21
8197,17,0.5380333333333334,24,24,26,3,1.0,24
8197,18,0.5575333333333333,27,27,29,3,1.0,27
8197,19,0.4210999999999999,30,30,32,3,1.0,30
8197,20,0.41923333333333335,33,33,35,3,1.0,33
8197,21,0.4616666666666667,36,36,38,3,1.0,36
8197,22,0.5204,39,39,41,3,1.0,39
8197,23,0.4067333333333334,42,42,44,3,1.0,42
8197,24,0.5286333333333334,45,45,47,3,1.0,45
8197,25,0.5605333333333334,48,48,50,3,1.0,48
8197,26,0.6281000000000001,51,51,53,3,1.0,51
8197,27,1.2060333333333333,54,54,56,3,1.0,54
8197,28,0.3972666666666667,57,57,59,3,1.0,57
8197,29,1.1079,60,60,62,3,1.0,60
8197,30,0.4348666666666666,63,63,65,3,1.0,63
8197,31,0.5273999999999999,66,66,68,3,1.0,66
8197,32,0.4206333333333333,69,69,71,3,1.0,69
8197,33,0.8766333333333333,72,72,74,3,1.0,72
8197,34,1.0098333333333336,75,75,77,3,1.0,75
8197,35,1.3101333333333331,78,78,80,3,1.0,78
8197,36,0.3247333333333333,81,81,83,3,1.0,81
8197,37,1.5450666666666668,84,84,86,3,1.0,84
8197,38,1.774733333333333,87,87,89,3,1.0,87
8197,39,3.3480666666666674,90,90,92,3,1.0,90
8197,40,4.5133,93,93,95,3,1.0,93
8197,41,2.192733333333334,96,96,98,3,1.0,96
8197,42,2.3239,99,99,101,3,1.0,99
8197,43,5.138899999999999,102,102,104,3,1.0,102
8197,44,5.524033333333335,105,105,107,3,1.0,105
8197,45,1.5484666666666669,108,108,110,3,1.0,108
8197,46,1.4857333333333331,111,111,113,3,1.0,111
8197,47,4.731433333333333,114,114,116,3,1.0,114
8197,48,2.0268,117,117,119,3,1.0,117
8197,49,2.663533333333333,120,120,122,3,1.0,120
8197,50,2.218433333333333,123,123,125,3,1.0,123
8197,51,2.2880000000000003,126,126,128,3,1.0,126
8197,52,4.110266666666667,129,129,131,3,1.0,129
8197,53,1.1961000000000002,132,132,134,3,1.0,132
8197,54,0.4333,135,135,137,3,1.0,135
8197,55,2.0274000000000005,138,138,140,3,1.0,138
8197,56,0.3463666666666667,141,141,143,3,1.0,141
8198,0,1.3,4,129,135,3,0.2,129
8198,1,0.27,62,128,142,6,0.1,128
8198,2,0.11,127,129,143,3,0.1,129
8198,3,0.1,8,131,143,5,0.9,131
8198,4,0.02,69,129,142,3,0.4,129
8198,5,0.03779999999999998,0,0,2,3,1.0,0
8198,6,0.03656666666666665,3,3,5,3,1.0,3
8198,7,0.7632666666666668,6,6,8,3,1.0,6
8198,8,0.1306333333333333,9,9,11,3,1.0,9
8198,9,0.04129999999999998,12,12,14,3,1.0,12
8198,10,0.047300000000000016,15,15,17,3,1.0,15
8198,11,0.046733333333333335,18,18,20,3,1.0,18
8198,12,0.03859999999999999,21,21,23,3,1.0,21
8198,13,0.035166666666666645,24,24,26,3,1.0,24
8198,14,0.03596666666666664,27,27,29,3,1.0,27
8198,15,0.03589999999999998,30,30,32,3,1.0,30
8198,16,0.03736666666666665,33,33,35,3,1.0,33
8198,17,0.05456666666666666,36,36,38,3,1.0,36
